# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jul  1 07:19:05 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN soltype:        Solution Type
# COLUMN sy_snum:        Number of Stars
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN st_spectype:    Spectral Type
#
pl_name,hostname,soltype,sy_snum,pl_controv_flag,st_spectype
Kepler-1354 b,Kepler-1354,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-1354 b,Kepler-1354,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-1354 b,Kepler-1354,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-1354 b,Kepler-1354,Published Confirmed,1,0,
Kepler-1354 b,Kepler-1354,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-1354 b,Kepler-1354,Published Confirmed,1,0,
Kepler-1354 b,Kepler-1354,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-1354 b,Kepler-1354,Published Confirmed,1,0,
Kepler-1354 b,Kepler-1354,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-1355 b,Kepler-1355,Published Confirmed,1,0,
Kepler-1355 b,Kepler-1355,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-1355 b,Kepler-1355,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-1355 b,Kepler-1355,Published Confirmed,1,0,
Kepler-1355 b,Kepler-1355,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-1355 b,Kepler-1355,Published Confirmed,1,0,
Kepler-1355 b,Kepler-1355,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-1355 b,Kepler-1355,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-1355 b,Kepler-1355,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-1356 b,Kepler-1356,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-1356 b,Kepler-1356,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-1356 b,Kepler-1356,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-1356 b,Kepler-1356,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-1356 b,Kepler-1356,Published Confirmed,1,0,
Kepler-1356 b,Kepler-1356,Published Confirmed,1,0,
Kepler-1356 b,Kepler-1356,Published Confirmed,1,0,
Kepler-1356 b,Kepler-1356,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-1356 b,Kepler-1356,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-1357 b,Kepler-1357,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-1357 b,Kepler-1357,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-1357 b,Kepler-1357,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-1357 b,Kepler-1357,Published Confirmed,1,0,
Kepler-1357 b,Kepler-1357,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-1357 b,Kepler-1357,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-1357 b,Kepler-1357,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-1357 b,Kepler-1357,Published Confirmed,1,0,
Kepler-1357 b,Kepler-1357,Published Confirmed,1,0,
Kepler-1358 b,Kepler-1358,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-1358 b,Kepler-1358,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-1358 b,Kepler-1358,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-1358 b,Kepler-1358,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-1358 b,Kepler-1358,Published Confirmed,1,0,
Kepler-1358 b,Kepler-1358,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-1358 b,Kepler-1358,Published Confirmed,1,0,
Kepler-1358 b,Kepler-1358,Published Confirmed,1,0,
Kepler-1358 b,Kepler-1358,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-1359 b,Kepler-1359,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-1359 b,Kepler-1359,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-1359 b,Kepler-1359,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-1359 b,Kepler-1359,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-1359 b,Kepler-1359,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-1359 b,Kepler-1359,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-1359 b,Kepler-1359,Published Candidate,1,0,
Kepler-1359 b,Kepler-1359,Published Confirmed,1,0,
Kepler-1359 b,Kepler-1359,Published Confirmed,1,0,
Kepler-1359 b,Kepler-1359,Published Confirmed,1,0,
Kepler-136 b,Kepler-136,Published Confirmed,2,0,
Kepler-136 b,Kepler-136,Published Confirmed,2,0,
Kepler-136 b,Kepler-136,Kepler Project Candidate (q1_q17_dr24_koi),2,0,
Kepler-136 b,Kepler-136,Published Confirmed,2,0,
Kepler-136 b,Kepler-136,Published Confirmed,2,0,
Kepler-136 b,Kepler-136,Kepler Project Candidate (q1_q12_koi),2,0,
Kepler-136 b,Kepler-136,Kepler Project Candidate (q1_q16_koi),2,0,
Kepler-136 b,Kepler-136,Published Confirmed,2,0,
Kepler-136 b,Kepler-136,Kepler Project Candidate (q1_q17_dr25_koi),2,0,
Kepler-136 b,Kepler-136,Kepler Project Candidate (q1_q8_koi),2,0,
Kepler-136 b,Kepler-136,Kepler Project Candidate (q1_q17_dr25_sup_koi),2,0,
Kepler-136 b,Kepler-136,Published Confirmed,2,0,
Kepler-136 c,Kepler-136,Published Confirmed,2,0,
Kepler-136 c,Kepler-136,Published Confirmed,2,0,
Kepler-136 c,Kepler-136,Published Confirmed,2,0,
Kepler-136 c,Kepler-136,Published Confirmed,2,0,
Kepler-136 c,Kepler-136,Kepler Project Candidate (q1_q16_koi),2,0,
Kepler-136 c,Kepler-136,Kepler Project Candidate (q1_q17_dr25_sup_koi),2,0,
Kepler-136 c,Kepler-136,Kepler Project Candidate (q1_q12_koi),2,0,
Kepler-136 c,Kepler-136,Kepler Project Candidate (q1_q17_dr24_koi),2,0,
Kepler-136 c,Kepler-136,Kepler Project Candidate (q1_q8_koi),2,0,
Kepler-136 c,Kepler-136,Published Confirmed,2,0,
Kepler-136 c,Kepler-136,Kepler Project Candidate (q1_q17_dr25_koi),2,0,
Kepler-136 c,Kepler-136,Published Confirmed,2,0,
Kepler-1360 b,Kepler-1360,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-1360 b,Kepler-1360,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-1360 b,Kepler-1360,Published Confirmed,1,0,
Kepler-1360 b,Kepler-1360,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-1360 b,Kepler-1360,Published Confirmed,1,0,
Kepler-1360 b,Kepler-1360,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-1360 b,Kepler-1360,Published Confirmed,1,0,
Kepler-1360 b,Kepler-1360,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-1360 b,Kepler-1360,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-1360 b,Kepler-1360,Published Confirmed,1,0,
Kepler-1361 b,Kepler-1361,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-1361 b,Kepler-1361,Published Candidate,1,0,
Kepler-1361 b,Kepler-1361,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-1361 b,Kepler-1361,Published Confirmed,1,0,
Kepler-1361 b,Kepler-1361,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-1361 b,Kepler-1361,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-1361 b,Kepler-1361,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-1361 b,Kepler-1361,Published Confirmed,1,0,
Kepler-1361 b,Kepler-1361,Published Confirmed,1,0,
Kepler-1361 b,Kepler-1361,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-1362 b,Kepler-1362,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-1362 b,Kepler-1362,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-1362 b,Kepler-1362,Published Confirmed,1,0,
Kepler-1362 b,Kepler-1362,Published Confirmed,1,0,
Kepler-1362 b,Kepler-1362,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-1362 b,Kepler-1362,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-1362 b,Kepler-1362,Published Confirmed,1,0,
Kepler-1362 b,Kepler-1362,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-1362 b,Kepler-1362,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-1362 b,Kepler-1362,Published Confirmed,1,0,
Kepler-1363 b,Kepler-1363,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-1363 b,Kepler-1363,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-1363 b,Kepler-1363,Published Confirmed,1,0,
Kepler-1363 b,Kepler-1363,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-1363 b,Kepler-1363,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-1363 b,Kepler-1363,Published Confirmed,1,0,
Kepler-1363 b,Kepler-1363,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-1363 b,Kepler-1363,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-1363 b,Kepler-1363,Published Confirmed,1,0,
Kepler-1364 b,Kepler-1364,Published Confirmed,1,0,
Kepler-1364 b,Kepler-1364,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-1364 b,Kepler-1364,Published Confirmed,1,0,
Kepler-1364 b,Kepler-1364,Published Confirmed,1,0,
Kepler-1364 b,Kepler-1364,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-1364 b,Kepler-1364,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-1364 b,Kepler-1364,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-1364 b,Kepler-1364,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-1364 b,Kepler-1364,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-1365 b,Kepler-1365,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-1365 b,Kepler-1365,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-1365 b,Kepler-1365,Published Confirmed,1,0,
Kepler-1365 b,Kepler-1365,Published Confirmed,1,0,
Kepler-1365 b,Kepler-1365,Published Candidate,1,0,
Kepler-1365 b,Kepler-1365,Published Confirmed,1,0,
Kepler-1365 b,Kepler-1365,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-1365 b,Kepler-1365,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-1365 b,Kepler-1365,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-1365 b,Kepler-1365,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-1365 c,Kepler-1365,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-1365 c,Kepler-1365,Published Confirmed,1,0,
Kepler-1365 c,Kepler-1365,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-1365 c,Kepler-1365,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-1365 c,Kepler-1365,Published Confirmed,1,0,
Kepler-1365 c,Kepler-1365,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-1365 c,Kepler-1365,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-1365 c,Kepler-1365,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-1365 c,Kepler-1365,Published Confirmed,1,0,
Kepler-1365 c,Kepler-1365,Published Candidate,1,0,
Kepler-1366 b,Kepler-1366,Published Confirmed,1,0,
Kepler-1366 b,Kepler-1366,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-1366 b,Kepler-1366,Published Confirmed,1,0,
Kepler-1366 b,Kepler-1366,Published Confirmed,1,0,
Kepler-1366 b,Kepler-1366,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-1366 b,Kepler-1366,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-1366 b,Kepler-1366,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-1366 b,Kepler-1366,Published Confirmed,1,0,
Kepler-1366 b,Kepler-1366,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-1366 b,Kepler-1366,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-1367 b,Kepler-1367,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-1367 b,Kepler-1367,Published Confirmed,1,0,
Kepler-1367 b,Kepler-1367,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-1367 b,Kepler-1367,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-1367 b,Kepler-1367,Published Confirmed,1,0,
Kepler-1367 b,Kepler-1367,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-1367 b,Kepler-1367,Published Confirmed,1,0,
Kepler-1367 b,Kepler-1367,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-1367 b,Kepler-1367,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-1368 b,Kepler-1368,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-1368 b,Kepler-1368,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-1368 b,Kepler-1368,Published Confirmed,1,0,
Kepler-1368 b,Kepler-1368,Published Confirmed,1,0,
Kepler-1368 b,Kepler-1368,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-1368 b,Kepler-1368,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-1368 b,Kepler-1368,Published Confirmed,1,0,
Kepler-1368 b,Kepler-1368,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-1368 b,Kepler-1368,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-1369 b,Kepler-1369,Published Confirmed,1,0,
Kepler-1369 b,Kepler-1369,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-1369 b,Kepler-1369,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-1369 b,Kepler-1369,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-1369 b,Kepler-1369,Published Confirmed,1,0,
Kepler-1369 b,Kepler-1369,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-1369 b,Kepler-1369,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-1369 b,Kepler-1369,Published Confirmed,1,0,
Kepler-1369 b,Kepler-1369,Published Confirmed,1,0,
Kepler-1369 b,Kepler-1369,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-137 b,Kepler-137,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-137 b,Kepler-137,Published Confirmed,1,0,
Kepler-137 b,Kepler-137,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-137 b,Kepler-137,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-137 b,Kepler-137,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-137 b,Kepler-137,Published Confirmed,1,0,
Kepler-137 b,Kepler-137,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-137 b,Kepler-137,Published Candidate,1,0,
Kepler-137 b,Kepler-137,Published Confirmed,1,0,
Kepler-137 b,Kepler-137,Published Confirmed,1,0,
Kepler-137 b,Kepler-137,Published Confirmed,1,0,
Kepler-137 b,Kepler-137,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-137 c,Kepler-137,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-137 c,Kepler-137,Published Confirmed,1,0,
Kepler-137 c,Kepler-137,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-137 c,Kepler-137,Published Confirmed,1,0,
Kepler-137 c,Kepler-137,Published Confirmed,1,0,
Kepler-137 c,Kepler-137,Published Confirmed,1,0,
Kepler-137 c,Kepler-137,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-137 c,Kepler-137,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-137 c,Kepler-137,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-137 c,Kepler-137,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-137 c,Kepler-137,Published Candidate,1,0,
Kepler-1370 b,Kepler-1370,Published Candidate,1,0,
Kepler-1370 b,Kepler-1370,Published Confirmed,1,0,
Kepler-1370 b,Kepler-1370,Published Confirmed,1,0,
Kepler-1370 b,Kepler-1370,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-1370 b,Kepler-1370,Published Confirmed,1,0,
Kepler-1370 b,Kepler-1370,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-1370 b,Kepler-1370,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-1370 b,Kepler-1370,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-1370 b,Kepler-1370,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-1370 b,Kepler-1370,Published Confirmed,1,0,
Kepler-1370 b,Kepler-1370,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-1370 c,Kepler-1370,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-1370 c,Kepler-1370,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-1370 c,Kepler-1370,Published Confirmed,1,0,
Kepler-1370 c,Kepler-1370,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-1370 c,Kepler-1370,Published Confirmed,1,0,
Kepler-1370 c,Kepler-1370,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-1370 c,Kepler-1370,Published Candidate,1,0,
Kepler-1370 c,Kepler-1370,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-1370 c,Kepler-1370,Published Confirmed,1,0,
Kepler-1370 c,Kepler-1370,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-1371 b,Kepler-1371,Published Confirmed,1,0,
Kepler-1371 b,Kepler-1371,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-1371 b,Kepler-1371,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-1371 b,Kepler-1371,Published Confirmed,1,0,
Kepler-1371 b,Kepler-1371,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-1371 b,Kepler-1371,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-1371 b,Kepler-1371,Published Candidate,1,0,
Kepler-1371 b,Kepler-1371,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-1371 b,Kepler-1371,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-1371 b,Kepler-1371,Published Confirmed,1,0,
Kepler-1371 c,Kepler-1371,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-1371 c,Kepler-1371,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-1371 c,Kepler-1371,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-1371 c,Kepler-1371,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-1371 c,Kepler-1371,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-1371 c,Kepler-1371,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-1371 c,Kepler-1371,Published Candidate,1,0,
Kepler-1371 c,Kepler-1371,Published Confirmed,1,0,
Kepler-1371 c,Kepler-1371,Published Confirmed,1,0,
Kepler-1372 b,Kepler-1372,Published Confirmed,1,0,
Kepler-1372 b,Kepler-1372,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-1372 b,Kepler-1372,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-1372 b,Kepler-1372,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-1372 b,Kepler-1372,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
